geoName,2020-3-20,2020-3-21,2020-3-22,2020-3-23,2020-3-24,2020-3-25,2020-3-26,2020-3-27,2020-3-28,2020-3-29,2020-3-30,2020-3-31,2020-4-1,2020-4-2,2020-4-3,2020-4-4,2020-4-5,2020-4-6,2020-4-7,2020-4-8,2020-4-9,2020-4-10,2020-4-11,2020-4-12,2020-4-13,2020-4-14,2020-4-15,2020-4-16,2020-4-17,2020-4-18,2020-4-19,2020-4-20,2020-4-21,2020-4-22,2020-4-23,2020-4-24,2020-4-25,2020-4-26,2020-4-27,2020-4-28,2020-4-29,2020-4-30,2020-5-1,2020-5-2,2020-5-3,2020-5-4,2020-5-5,2020-5-6,2020-5-7,2020-5-8,2020-5-9,2020-5-10
Hawaii,1,1,2,2,2,2,2,2,2,1,1,2,2,3,2,2,3,1,2,2,2,3,2,2,1,2,3,2,1,3,4,2,3,2,3,3,3,4,2,1,1,1,2,3,2,3,4,3,2,2,2,1
Idaho,2,2,4,2,3,2,2,2,3,2,1,2,2,2,2,3,3,2,3,3,3,2,3,2,3,3,4,3,2,4,3,2,3,3,3,4,5,2,1,3,2,4,2,3,3,2,3,3,3,2,2,3
Illinois,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Indiana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2
Iowa,1,1,2,1,2,2,1,2,1,2,2,1,1,1,1,1,2,1,1,2,3,1,2,1,1,1,3,2,2,1,3,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3
Kansas,1,1,2,1,1,1,1,1,1,3,1,2,2,1,1,2,1,1,2,1,1,2,2,2,1,2,3,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,3,1,2,2,2
Kentucky,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Louisiana,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
Maine,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,3,2,2,1,2,2,1,1,1,3,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,2,1
Maryland,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
Massachusetts,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2
Michigan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,1,1,2,2
Minnesota,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
Mississippi,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Missouri,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,3,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2
Montana,3,3,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,1,2,3,6,3,2,4,3,2,3,3,3,4,2,2,2,4,4,4,2,3,2,2,3,3,4,3,3,3,3,4,3,3
Nebraska,2,1,1,2,2,2,2,1,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,4,2,3,3,3,1,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,3,1,2,2,2,3,3,3
Nevada,3,4,3,4,3,3,4,4,4,4,3,3,4,3,4,3,4,3,4,4,5,3,4,6,3,3,5,4,5,4,5,4,4,3,5,6,5,5,3,4,3,4,5,6,6,4,6,4,4,6,6,5
New Hampshire,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,1,3,2,1,2,2
New Jersey,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
New Mexico,4,4,6,5,5,4,4,5,3,6,4,4,6,5,4,6,5,5,4,4,5,4,5,6,6,6,6,5,7,5,7,5,4,5,6,6,7,5,4,6,4,6,6,6,7,4,5,6,5,6,9,7
New York,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1
North Carolina,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
North Dakota,3,3,2,2,1,4,4,3,3,3,2,2,1,2,2,3,3,2,3,2,2,4,4,2,2,3,2,4,2,6,2,2,3,2,3,4,4,3,3,1,1,2,2,3,3,3,3,2,4,2,4,3
Ohio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
Oklahoma,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,1,3,2,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,1
Oregon,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,3,2,3,4,3,2,2,3,3,3,3,2,2,2,3,2,2,2,3,3,3,3,3,3,4
Pennsylvania,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rhode Island,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2
South Carolina,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
South Dakota,2,2,2,1,2,2,2,2,3,2,1,1,1,2,3,3,2,2,2,2,2,2,4,5,3,3,3,2,4,3,4,2,2,2,4,2,2,3,3,2,3,1,2,2,3,4,4,2,1,5,2,3
Tennessee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Texas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,1,2
Utah,2,2,2,3,3,3,3,2,3,3,3,2,3,3,3,3,4,3,4,3,4,3,3,4,3,2,3,3,3,3,3,3,2,3,4,4,4,4,3,3,3,4,4,3,4,3,3,4,3,4,3,4
Vermont,1,1,2,0,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,3,1,3,4,3,2,7,2,1,2,1,2,4,3,2,2,1,3,2,2,0,3,3,1,1,2,2,2
Virginia,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
Washington,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,3,3,3,2,3,2,2,2,2,3,3,3,2,2,3,2,3,3
West Virginia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,2,1,1,1,1,2,2,1,1,2,1,1,2,1,1,2,1,2,2,1,1,1,2
Wisconsin,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,2,1,2,1,2,2,1,2,2
Wyoming,3,3,3,2,3,2,4,2,2,3,2,2,3,6,5,4,4,3,5,5,2,2,5,5,3,4,6,4,2,4,4,3,4,5,3,3,4,2,4,3,2,2,3,4,2,5,4,4,3,2,3,0
