geoName,2020-3-20,2020-3-21,2020-3-22,2020-3-23,2020-3-24,2020-3-25,2020-3-26,2020-3-27,2020-3-28,2020-3-29,2020-3-30,2020-3-31,2020-4-1,2020-4-2,2020-4-3,2020-4-4,2020-4-5,2020-4-6,2020-4-7,2020-4-8,2020-4-9,2020-4-10,2020-4-11,2020-4-12,2020-4-13,2020-4-14,2020-4-15,2020-4-16,2020-4-17,2020-4-18,2020-4-19,2020-4-20,2020-4-21,2020-4-22,2020-4-23,2020-4-24,2020-4-25,2020-4-26,2020-4-27,2020-4-28,2020-4-29,2020-4-30,2020-5-1,2020-5-2,2020-5-3,2020-5-4,2020-5-5,2020-5-6,2020-5-7,2020-5-8,2020-5-9,2020-5-10
Missouri,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,1,1,2,2,1,1,1,2
Montana,1,2,2,1,1,3,1,1,3,2,1,2,2,2,2,2,2,2,2,1,3,2,2,1,2,1,1,2,2,2,2,2,1,2,2,4,3,3,2,1,2,2,1,1,0,1,4,2,2,4,3,1
Nebraska,0,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,3,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,2,1,1,2,3,1,1,1,1,2,1,2,2,2,1,2
Nevada,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,3,1,3,2,2,2,2,2
New Hampshire,1,1,1,1,1,1,1,1,2,2,1,3,2,2,1,1,1,2,2,1,2,2,1,3,1,1,2,2,2,3,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,3,2,1,1,2,2
New Jersey,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2
New Mexico,1,1,1,0,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1
New York,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
North Carolina,4,4,4,3,4,4,4,4,4,5,3,6,4,6,4,4,5,5,5,5,5,4,4,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,4,5,5,4,5,5,5,5,5,5
North Dakota,2,1,2,2,1,2,2,2,1,3,1,1,2,1,1,2,0,2,2,2,4,1,2,3,3,2,1,2,3,2,3,1,1,1,3,1,3,3,1,1,1,4,1,2,2,1,1,1,1,1,2,2
Ohio,2,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,4,3,4,3,3,3
Oklahoma,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,0,1,1,1,1,1,1,1,1,2,1,1
Oregon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
Pennsylvania,3,4,3,3,3,3,3,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4,5,3,4,4,4,5,5,5,5,4,5,4,4,4,5,5,4,4,4,4,4,5,5,4,5,5,4,5,6,5
Rhode Island,1,1,3,1,2,1,2,2,2,1,1,2,1,2,2,2,2,1,3,1,2,1,1,3,3,3,2,1,2,1,3,2,1,2,3,2,2,4,2,2,2,2,2,2,1,1,2,4,2,2,2,1
South Carolina,2,3,3,2,2,3,3,3,3,2,2,3,2,3,3,2,3,3,2,3,3,3,3,3,2,3,2,3,3,3,3,3,3,2,3,2,3,2,2,3,2,2,2,2,4,3,3,2,3,2,3,3
South Dakota,1,1,1,1,3,1,2,1,1,2,1,2,1,2,2,1,1,1,2,4,1,1,3,2,5,2,2,1,2,2,2,1,5,1,1,2,3,4,1,2,4,4,2,1,2,0,2,2,0,3,2,2
Tennessee,3,2,3,2,3,3,3,3,2,2,3,4,3,4,3,3,2,4,3,4,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,4,2,3
Texas,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
Utah,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2
Vermont,1,1,1,1,3,4,2,5,0,2,1,3,2,2,1,2,3,2,1,2,2,2,3,4,3,2,4,3,4,3,7,3,3,2,2,2,3,5,2,5,3,2,2,2,2,3,3,3,2,2,3,6
Virginia,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Washington,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,1
West Virginia,69,79,61,62,59,72,70,66,74,73,35,51,60,68,75,75,62,70,67,67,65,70,67,56,62,66,60,59,61,59,66,65,72,63,64,61,56,58,61,63,55,64,61,55,57,51,67,72,67,63,63,61
Wisconsin,2,2,1,1,2,2,1,2,2,3,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,3,2,2,1,2,2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1
Wyoming,2,2,2,0,2,3,3,2,3,3,2,2,2,2,0,0,5,2,5,2,4,0,3,2,2,4,2,2,3,3,5,4,2,2,0,2,0,4,2,2,2,2,2,2,2,0,3,0,4,0,2,3
