geoName,2020-3-20,2020-3-21,2020-3-22,2020-3-23,2020-3-24,2020-3-25,2020-3-26,2020-3-27,2020-3-28,2020-3-29,2020-3-30,2020-3-31,2020-4-1,2020-4-2,2020-4-3,2020-4-4,2020-4-5,2020-4-6,2020-4-7,2020-4-8,2020-4-9,2020-4-10,2020-4-11,2020-4-12,2020-4-13,2020-4-14,2020-4-15,2020-4-16,2020-4-17,2020-4-18,2020-4-19,2020-4-20,2020-4-21,2020-4-22,2020-4-23,2020-4-24,2020-4-25,2020-4-26,2020-4-27,2020-4-28,2020-4-29,2020-4-30,2020-5-1,2020-5-2,2020-5-3,2020-5-4,2020-5-5,2020-5-6,2020-5-7,2020-5-8,2020-5-9,2020-5-10
Kentucky,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,3
Louisiana,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1
Maine,1,2,2,1,3,2,2,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,0,0,2,2,1,2,1,1,3,1,2,1,2,1,3,3,1,2,2,2,3,0,3,2,2,1,3,2,2,3
Maryland,1,1,2,2,2,2,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2
Massachusetts,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,3
Michigan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2
Minnesota,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
Mississippi,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,2,1,2,3,1,1,1,2,1,1,1,2,2,2,1,1,2,4,1,2,2,2,3,1,2,1,1,1,3,2,3,2
Missouri,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
Montana,1,2,0,1,1,1,1,1,2,0,1,1,0,3,0,2,0,0,2,1,0,2,2,2,1,1,1,2,1,0,2,3,1,0,2,2,2,4,1,0,2,2,0,2,2,1,0,0,2,3,0,0
Nebraska,1,1,1,1,1,1,1,0,1,2,1,1,1,0,1,2,0,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,1,3,1,0
Nevada,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
New Hampshire,2,1,1,1,2,1,1,2,2,2,1,1,1,2,1,0,5,1,1,2,2,1,2,3,2,3,1,1,4,2,4,3,2,2,2,1,2,2,0,5,2,1,2,4,4,2,1,2,2,1,3,2
New Jersey,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
New Mexico,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,2,1,1,1,1,1,1,2,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
New York,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2
North Carolina,8,8,8,7,8,8,7,8,8,7,8,7,7,6,8,7,8,7,7,8,7,8,9,7,8,8,8,8,7,9,9,10,10,9,10,10,10,10,10,9,9,10,10,11,10,10,9,10,11,10,11,12
North Dakota,2,0,0,1,0,2,0,2,2,2,0,0,0,2,0,0,0,3,3,2,0,2,0,3,0,0,2,2,2,5,2,3,0,0,0,2,0,0,2,0,2,0,0,0,0,2,2,0,2,0,3,0
Ohio,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,2,2,3
Oklahoma,1,1,1,1,0,1,1,1,2,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1
Oregon,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
Pennsylvania,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,3,2,2,3
Rhode Island,2,0,1,1,2,2,1,2,2,4,1,1,1,1,2,1,3,2,3,1,1,1,0,3,2,2,1,1,1,3,1,2,1,2,1,1,2,3,2,3,1,1,1,1,4,2,1,1,3,2,2,2
South Carolina,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
South Dakota,0,0,4,1,2,0,2,2,2,2,2,1,2,2,2,2,4,1,0,0,0,0,0,3,0,3,0,0,2,3,0,0,0,3,2,2,0,3,2,2,2,2,2,0,3,2,0,0,0,0,3,3
Tennessee,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,3,1,2,2,2,2,2,3,2,2,2,2,3,2,3,2,2,2,2,3,2,3,2,3,3
Texas,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Utah,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,2,1,2,1,1,1,1,2,1,1,1,0,1,2,1,1,1,0,1,1,1,1,1,1,1,1,2,2,1,2
Vermont,4,2,3,1,2,0,2,2,4,0,0,2,2,2,2,5,5,2,2,0,3,3,3,5,3,2,4,4,2,3,6,2,2,4,0,5,3,3,6,0,2,3,2,4,5,3,3,5,3,0,3,3
Virginia,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,4
Washington,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West Virginia,2,2,2,2,1,3,2,2,2,1,4,2,1,1,1,1,1,1,2,3,1,2,2,6,2,1,1,3,2,3,3,2,3,2,3,2,2,3,3,2,3,2,2,3,6,2,2,3,2,1,3,4
Wisconsin,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1
Wyoming,0,3,3,0,0,0,0,2,3,3,0,0,4,2,0,0,0,3,2,0,0,0,0,0,2,4,3,3,0,0,0,3,3,3,0,0,4,0,3,0,0,3,0,4,4,0,0,0,3,7,0,0
