geoName,2020-3-20,2020-3-21,2020-3-22,2020-3-23,2020-3-24,2020-3-25,2020-3-26,2020-3-27,2020-3-28,2020-3-29,2020-3-30,2020-3-31,2020-4-1,2020-4-2,2020-4-3,2020-4-4,2020-4-5,2020-4-6,2020-4-7,2020-4-8,2020-4-9,2020-4-10,2020-4-11,2020-4-12,2020-4-13,2020-4-14,2020-4-15,2020-4-16,2020-4-17,2020-4-18,2020-4-19,2020-4-20,2020-4-21,2020-4-22,2020-4-23,2020-4-24,2020-4-25,2020-4-26,2020-4-27,2020-4-28,2020-4-29,2020-4-30,2020-5-1,2020-5-2,2020-5-3,2020-5-4,2020-5-5,2020-5-6,2020-5-7,2020-5-8,2020-5-9,2020-5-10
New Mexico,5,4,4,4,5,3,3,4,5,5,5,4,3,4,3,5,5,4,4,4,3,5,3,5,3,4,3,4,4,3,4,4,4,4,4,4,6,5,5,4,4,6,4,6,5,4,5,4,5,4,4,6
New York,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
North Carolina,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
North Dakota,2,2,2,1,2,2,1,1,2,3,1,2,1,1,1,1,3,3,2,2,3,2,1,2,2,2,2,2,2,4,4,1,1,2,2,2,2,2,1,2,3,2,1,2,2,2,2,2,2,2,2,3
Ohio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Oklahoma,1,1,2,1,1,1,1,2,2,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3
Oregon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1
Pennsylvania,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rhode Island,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,0,1,1
South Carolina,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
South Dakota,2,1,2,2,2,2,2,2,2,3,2,3,2,3,2,2,1,3,3,2,3,3,2,3,3,2,1,2,3,3,3,3,3,2,3,2,3,3,4,3,2,2,3,3,2,2,3,3,2,2,4,3
Tennessee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Texas,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Utah,2,2,2,2,3,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,2,2,2,3,2,3,3,2,3,2,3,3,3,2,3,3,2,2,2,3,3,3,3,2,2,2,2,3,3,2,2,3
Vermont,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,0,2,1,1,2,1,1,2,2,1,1,3,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1
Virginia,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Washington,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West Virginia,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1
Wisconsin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
Wyoming,8,10,9,9,12,10,12,14,10,13,10,12,10,9,8,13,11,11,10,10,11,7,11,11,13,10,9,10,12,9,14,9,8,8,10,11,9,12,8,12,8,12,10,12,16,13,9,11,11,11,16,8
